behavior,crossing_ids,ctrl_state,ctrl_v,ego_v,ego_x,ego_y,ego_yaw,lead_car_v,lead_car_x,lead_car_y,lead_car_yaw,perc_count,perc_full,perc_near_x,t
,-,NO_PATH,4.060827e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:21.1:-55.5:0.2:0.2:0.02:0;2:40.9:-55.5:0.2:0.2:0.01:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.01:0;5:43.5:-25.6:6.0:6.0:0.01:0;6:21.1:-44.5:0.2:0.2:0.02:0;8:22.7:-6.6:6.0:0.1:0.00:4,43.282838274640184,10.14
,-,NO_PATH,4.060827e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:21.1:-55.5:0.2:0.2:0.02:0;2:40.9:-55.5:0.2:0.2:0.01:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.01:0;5:43.5:-25.6:6.0:6.0:0.01:0;6:21.1:-44.5:0.2:0.2:0.02:0;8:22.7:-6.6:6.0:0.1:0.00:4,43.282838274640184,10.16
,-,NO_PATH,3.07614359e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:21.1:-55.5:0.2:0.2:0.02:0;2:40.9:-55.5:0.2:0.2:0.01:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.01:0;5:43.5:-25.6:6.0:6.0:0.01:0;6:21.1:-44.5:0.2:0.2:0.02:0;8:22.7:-6.6:6.0:0.1:0.00:4,43.282838274640184,10.180000000000001
,-,NO_PATH,6.78924216e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:21.1:-55.5:0.2:0.2:0.02:0;2:40.9:-55.5:0.2:0.2:0.01:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.01:0;5:43.5:-25.6:6.0:6.0:0.01:0;6:21.1:-44.5:0.2:0.2:0.02:0;8:22.7:-6.6:6.0:0.1:0.00:4,43.282838274640184,10.200000000000001
,-,NO_PATH,7.16777437e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:21.1:-55.5:0.2:0.2:0.02:0;2:40.9:-55.5:0.2:0.2:0.01:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.01:0;5:43.5:-25.6:6.0:6.0:0.01:0;6:21.1:-44.5:0.2:0.2:0.02:0;8:22.7:-6.6:6.0:0.1:0.00:4,43.282838274640184,10.22
,-,NO_PATH,7.16777437e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:21.1:-55.5:0.2:0.2:0.02:0;2:40.9:-55.5:0.2:0.2:0.01:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.01:0;5:43.5:-25.6:6.0:6.0:0.04:0;6:21.1:-44.5:0.3:0.1:0.04:0;8:22.7:-6.6:6.0:0.1:0.00:4,43.282749982253776,10.24
,-,NO_PATH,-1.75968522e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:21.1:-55.5:0.2:0.2:0.02:0;2:40.9:-55.5:0.2:0.2:0.01:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.01:0;5:43.5:-25.6:6.0:6.0:0.04:0;6:21.1:-44.5:0.3:0.1:0.04:0;8:22.7:-6.6:6.0:0.1:0.00:4,43.282749982253776,10.26
,-,NO_PATH,-1.75968522e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:21.1:-55.5:0.2:0.2:0.02:0;2:40.9:-55.5:0.2:0.2:0.01:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.01:0;5:43.5:-25.6:6.0:6.0:0.04:0;6:21.1:-44.5:0.3:0.1:0.04:0;8:22.7:-6.6:6.0:0.1:0.00:4,43.282749982253776,10.280000000000001
,-,NO_PATH,1.08708883e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:21.1:-55.5:0.2:0.2:0.02:0;2:40.9:-55.5:0.2:0.2:0.01:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.01:0;5:43.5:-25.6:6.0:6.0:0.04:0;6:21.1:-44.5:0.3:0.1:0.04:0;8:22.7:-6.6:6.0:0.1:0.00:4,43.282749982253776,10.3
,-,NO_PATH,1.97878584e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:21.1:-55.5:0.2:0.2:0.02:0;2:40.9:-55.5:0.2:0.2:0.01:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.01:0;5:43.5:-25.6:6.0:6.0:0.04:0;6:21.1:-44.5:0.3:0.1:0.04:0;8:22.7:-6.6:6.0:0.1:0.00:4,43.282749982253776,10.32
,-,NO_PATH,6.53780468e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:21.1:-55.5:0.2:0.2:0.02:0;2:40.9:-55.5:0.3:0.1:0.01:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.01:0;5:43.5:-25.6:6.0:6.0:0.06:0;6:21.1:-44.5:0.2:0.2:0.03:0;8:22.7:-6.6:6.0:0.1:0.00:4,43.281532012192,10.34
,-,NO_PATH,8.80138226e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:21.1:-55.5:0.2:0.2:0.02:0;2:40.9:-55.5:0.3:0.1:0.01:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.01:0;5:43.5:-25.6:6.0:6.0:0.06:0;6:21.1:-44.5:0.2:0.2:0.03:0;8:22.7:-6.6:6.0:0.1:0.00:4,43.281532012192,10.360000000000001
,-,NO_PATH,8.80138226e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:21.1:-55.5:0.2:0.2:0.02:0;2:40.9:-55.5:0.3:0.1:0.01:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.01:0;5:43.5:-25.6:6.0:6.0:0.06:0;6:21.1:-44.5:0.2:0.2:0.03:0;8:22.7:-6.6:6.0:0.1:0.00:4,43.281532012192,10.38
,-,NO_PATH,2.8263832e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:21.1:-55.5:0.2:0.2:0.02:0;2:40.9:-55.5:0.3:0.1:0.01:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.01:0;5:43.5:-25.6:6.0:6.0:0.06:0;6:21.1:-44.5:0.2:0.2:0.03:0;8:22.7:-6.6:6.0:0.1:0.00:4,43.281532012192,10.4
,-,NO_PATH,7.95718538e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:21.1:-55.5:0.2:0.2:0.02:0;2:40.9:-55.5:0.3:0.1:0.01:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.01:0;5:43.5:-25.6:6.0:6.0:0.06:0;6:21.1:-44.5:0.2:0.2:0.03:0;8:22.7:-6.6:6.0:0.1:0.00:4,43.281532012192,10.42
,-,NO_PATH,4.29280251e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:21.1:-55.5:0.2:0.2:0.02:0;2:40.9:-55.5:0.3:0.1:0.01:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.01:0;5:43.5:-25.6:6.0:6.0:0.06:0;6:21.1:-44.5:0.2:0.2:0.03:0;8:22.7:-6.6:6.0:0.1:0.00:4,43.281532012192,10.440000000000001
,-,NO_PATH,3.85862637e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:21.1:-55.5:0.3:0.2:0.02:0;2:40.9:-55.5:0.2:0.2:0.01:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.01:0;5:43.4:-25.6:6.0:6.0:0.07:0;6:21.1:-44.5:0.2:0.2:0.02:0;8:22.7:-6.6:6.0:0.1:0.00:4,43.280668988858785,10.46
,-,NO_PATH,4.8039615e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:21.1:-55.5:0.3:0.2:0.02:0;2:40.9:-55.5:0.2:0.2:0.01:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.01:0;5:43.4:-25.6:6.0:6.0:0.07:0;6:21.1:-44.5:0.2:0.2:0.02:0;8:22.7:-6.6:6.0:0.1:0.00:4,43.280668988858785,10.48
,-,NO_PATH,4.8039615e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:21.1:-55.5:0.3:0.2:0.02:0;2:40.9:-55.5:0.2:0.2:0.01:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.01:0;5:43.4:-25.6:6.0:6.0:0.07:0;6:21.1:-44.5:0.2:0.2:0.02:0;8:22.7:-6.6:6.0:0.1:0.00:4,43.280668988858785,10.5
